dt,u0,u1,u2,u3,robot_current_state_x,y,z,qw,qx,qy,qz,Vx,Vy,Vz,x_next,y_next,z_next,qw_next,qx_next,qy_next,qz_next,Vx_next,Vy_next,Vz_next
0.040000000,-0.189099,0.0911166,-0.00425965,9.92137,-0.258484,0.221655,0.848443,0.999925,-0.00782069,0.00327806,0.0088916,-0.063721,-0.144273,-0.0303847,-0.264392,0.208322,0.845964,0.999782,-0.0173155,0.00774755,0.00867351,-0.0530023,-0.119242,-0.0192993,
0.012000000,0.049807,-0.0193623,-0.00426078,9.81587,-0.258976,0.220541,0.848225,0.999917,-0.00854468,0.00361368,0.00888775,4.68015e-310,0,6.95296e-310,-0.258659,0.221301,0.848264,0.999941,-0.00604668,0.00266594,0.00867397,0.00603771,0.0143758,0.000801623,
0.048000000,0.049807,-0.0193623,-0.00426078,9.81587,-0.261291,0.215312,0.847326,0.999867,-0.0125599,0.00551414,0.00886605,-0.0565336,-0.127689,-0.0208803,-0.258659,0.221301,0.848264,0.999941,-0.00604668,0.00266594,0.00867397,0.00603771,0.0143758,0.000801623,
0.040000000,-0.124576,0.0605011,-0.00424867,9.89846,-0.263325,0.210717,0.846648,0.999828,-0.014897,0.00657092,0.00885485,4.68015e-310,0,6.95296e-310,-0.266314,0.203998,0.845672,0.99975,-0.0188155,0.00848074,0.00864979,-0.0429552,-0.0965166,-0.0122862,
0.052000000,0.0915773,-0.0401513,-0.00423718,9.82801,-0.265362,0.206113,0.845992,0.99982,-0.0153147,0.00681321,0.00883825,4.68015e-310,0,6.95296e-310,-0.264769,0.207473,0.846076,0.999894,-0.0107202,0.00484315,0.00862586,0.0112307,0.0256836,0.00173681,
0.040000000,0.08977,-0.0399846,-0.00423727,9.83015,-0.266972,0.202479,0.845652,0.999809,-0.0158974,0.00713813,0.00883801,4.68015e-310,0,6.95296e-310,-0.266347,0.203899,0.845745,0.999884,-0.0113935,0.0051755,0.00862582,0.0118682,0.0269291,0.00191068,
0.020000000,-0.0221981,0.0118207,-0.00423679,9.85395,-0.2672,0.201965,0.845614,0.999812,-0.0157657,0.00708499,0.00883765,-0.0298782,-0.0674307,-0.00528823,-0.269485,0.196818,0.845291,0.999791,-0.0168821,0.00766276,0.00862438,-0.0156296,-0.0351392,-0.00118542,
0.028000000,-0.0221981,0.0118207,-0.00423679,9.85395,-0.268172,0.199772,0.845459,0.99984,-0.0141505,0.00639359,0.00882853,4.68015e-310,0,6.95296e-310,-0.269485,0.196818,0.845291,0.999791,-0.0168821,0.00766276,0.00862438,-0.0156296,-0.0351392,-0.00118542,
0.040000000,0.0644633,-0.0287893,-0.00423286,9.83149,-0.268893,0.198145,0.845384,0.999872,-0.0121422,0.00555593,0.00880079,-0.0169063,-0.0381084,-0.00124673,-0.267601,0.201062,0.845563,0.999891,-0.0109164,0.00497978,0.00861663,0.0109651,0.0247388,0.0021142,
0.052000000,-0.0221345,0.00875023,-0.00419717,9.82738,-0.269486,0.19681,0.845441,0.999894,-0.0105248,0.00498286,0.00875142,-0.0109113,-0.0246036,0.00188671,-0.270082,0.195425,0.845719,0.999881,-0.0116363,0.00540842,0.00854248,-0.000888821,-0.00273924,0.0036705,
0.040000000,-0.0241746,0.00792022,-0.00416632,9.81763,-0.269823,0.196037,0.84562,0.999913,-0.00886361,0.00436287,0.00868566,-0.00582736,-0.0135108,0.00433839,-0.269973,0.195599,0.846099,0.999902,-0.0100766,0.00474649,0.00847911,0.0029555,0.00515902,0.00522392,
0.048000000,-0.0204166,0.00432318,-0.00412227,9.81168,-0.269948,0.195716,0.845879,0.999923,-0.00795391,0.00407357,0.0085926,-0.00160132,-0.00457971,0.00558875,-0.269709,0.196075,0.846454,0.999915,-0.00897736,0.0042793,0.00838894,0.00645258,0.012101,0.00592187,
0.012000000,-0.0140522,0.00187541,-0.00411329,9.82906,-0.269951,0.195701,0.845925,0.999924,-0.00784771,0.00404275,0.00857484,4.68015e-310,0,6.95296e-310,-0.269557,0.196498,0.846029,0.99992,-0.0085519,0.00412887,0.00837129,0.00789476,0.0161861,0.00208105,
0.040000000,-0.0182429,0.00325512,-0.00407559,9.82807,-0.269911,0.195739,0.846115,0.999928,-0.00745953,0.00391169,0.0084958,4.68015e-310,0,6.95296e-310,-0.269528,0.196505,0.846215,0.999922,-0.00837378,0.00406517,0.00829438,0.00770852,0.0156257,0.00199206,
0.040000000,-0.0233883,0.00507099,-0.0040105,9.82652,-0.269713,0.19607,0.846408,0.999934,-0.0069246,0.00370787,0.00835965,4.68015e-310,0,6.95296e-310,-0.269347,0.196792,0.846501,0.999926,-0.0080968,0.00395023,0.00816172,0.00740283,0.0148219,0.0018519,
0.048000000,-0.0233883,0.00507099,-0.0040105,9.82652,-0.269365,0.196691,0.846735,0.99994,-0.00638719,0.00345773,0.0082166,4.68015e-310,0,6.95296e-310,-0.269347,0.196792,0.846501,0.999926,-0.0080968,0.00395023,0.00816172,0.00740283,0.0148219,0.0018519,
0.040000000,-0.0308385,0.00770992,-0.00386458,9.82286,-0.268887,0.197559,0.847098,0.999944,-0.00594288,0.00329741,0.008055,4.68015e-310,0,6.95296e-310,-0.268556,0.198197,0.847174,0.999934,-0.00748846,0.00366931,0.00786456,0.00673792,0.0132471,0.00151292,
0.012000000,0.00133457,-0.0106336,-0.00385165,9.79649,-0.268795,0.197726,0.847162,0.999945,-0.00588491,0.00326838,0.00802684,0.0109911,0.0200296,0.00786829,-0.267398,0.200305,0.847894,0.999949,-0.00581454,0.00273613,0.00783717,0.0167822,0.031537,0.00677209,
0.048000000,0.00133457,-0.0106336,-0.00385165,9.79649,-0.268294,0.198641,0.847493,0.999948,-0.00563952,0.0030692,0.00788532,4.68015e-310,0,6.95296e-310,-0.267398,0.200305,0.847894,0.999949,-0.00581454,0.00273613,0.00783717,0.0167822,0.031537,0.00677209,
0.040000000,-0.0317352,0.00884337,-0.00378285,9.82079,-0.267602,0.199907,0.84787,0.999953,-0.00521063,0.00270796,0.0077205,4.68015e-310,0,6.95296e-310,-0.267983,0.199249,0.84756,0.999938,-0.00723026,0.00349776,0.00769855,0.00635048,0.0126887,0.00131646,
0.052000000,-0.0358301,0.0135582,-0.00362904,9.81692,-0.266833,0.201328,0.848213,0.999958,-0.00471394,0.00233457,0.007567,4.68015e-310,0,6.95296e-310,-0.266586,0.201851,0.848261,0.999947,-0.00651092,0.00299804,0.00738653,0.00515239,0.011058,0.000955144,
0.020000000,0.0142352,-0.014115,-0.0036185,9.79243,-0.266699,0.201577,0.848271,0.999958,-0.00467729,0.00229515,0.00754231,0.0165424,0.0307361,0.007239,-0.264846,0.205087,0.848922,0.999964,-0.00396065,0.00159395,0.00736306,0.0202875,0.0392228,0.00577786,
0.028000000,0.0142352,-0.014115,-0.0036185,9.79243,-0.266009,0.202873,0.848565,0.999959,-0.00463536,0.0021692,0.00741589,4.68015e-310,0,6.95296e-310,-0.264846,0.205087,0.848922,0.999964,-0.00396065,0.00159395,0.00736306,0.0202875,0.0392228,0.00577786,
0.040000000,-0.0332024,0.0134415,-0.00355614,9.81509,-0.265288,0.204244,0.848859,0.999961,-0.00460589,0.00205797,0.00728974,0.0181545,0.0346275,0.00721153,-0.265778,0.203384,0.848604,0.99995,-0.00630078,0.00282811,0.00723856,0.00482608,0.0107694,0.000777559,
0.052000000,0.0297513,-0.0179442,-0.00342642,9.78937,-0.264389,0.205982,0.849182,0.999964,-0.00429662,0.00179464,0.00714268,0.0188725,0.0366862,0.00670795,-0.262358,0.210024,0.849765,0.999971,-0.002803,0.000907352,0.00697254,0.0214684,0.0436548,0.00495648,
0.040000000,-0.0292041,0.0140282,-0.00336672,9.81049,-0.263621,0.207497,0.849437,0.999966,-0.00404747,0.00160923,0.00702258,4.68015e-310,0,6.95296e-310,-0.263444,0.207943,0.849454,0.999959,-0.00551281,0.00229968,0.00685375,0.00376965,0.00940533,0.000335796,
0.020000000,-0.0303842,0.0146581,-0.00334407,9.80998,-0.26331,0.208117,0.849525,0.999967,-0.00381233,0.00148715,0.00697544,4.68015e-310,0,6.95296e-310,-0.263144,0.208542,0.84954,0.99996,-0.00533684,0.0022088,0.0068077,0.00356377,0.00899997,0.000290118,
0.028000000,-0.0303842,0.0146581,-0.00334407,9.80998,-0.26253,0.209694,0.849706,0.999971,-0.00296553,0.00106937,0.00686029,0.0194974,0.0395505,0.00428923,-0.263144,0.208542,0.84954,0.99996,-0.00533684,0.0022088,0.0068077,0.00356377,0.00899997,0.000290118,
0.040000000,0.0282571,-0.0153068,-0.00329057,9.79441,-0.262375,0.210012,0.849739,0.999972,-0.00281616,0.000998161,0.00683847,4.68015e-310,0,6.95296e-310,-0.260502,0.213894,0.850073,0.999976,-0.00154764,0.000313258,0.00669652,0.0208216,0.04398,0.00305865,
0.012000000,-0.0381787,0.0181912,-0.00323688,9.80796,-0.261756,0.211287,0.849866,0.999974,-0.00244987,0.000842624,0.00675208,4.68015e-310,0,6.95296e-310,-0.261646,0.21159,0.849872,0.999967,-0.00436503,0.00173887,0.0065896,0.00248731,0.0067007,0.000109212,
0.040000000,-0.0376458,0.0172434,-0.0031776,9.807,-0.260846,0.213191,0.85004,0.999976,-0.00210641,0.000736315,0.00662812,4.68015e-310,0,6.95296e-310,-0.260748,0.21346,0.850041,0.99997,-0.00399448,0.00158565,0.0064688,0.00223796,0.00599786,1.79988e-05,
0.040000000,0.0254883,-0.0139078,-0.003131,9.79532,-0.260105,0.214763,0.850172,0.999977,-0.00172405,0.000595689,0.00652845,0.0184216,0.0391526,0.00327528,-0.258227,0.218805,0.850443,0.99998,-0.000445218,-9.16378e-05,0.00637234,0.0189015,0.0412806,0.00214473,
0.020000000,0.0261446,-0.0143461,-0.00311086,9.79545,-0.259814,0.215384,0.850222,0.999977,-0.00169479,0.000604432,0.00648652,0.0182202,0.0388873,0.00315838,-0.257957,0.219396,0.850482,0.99998,-0.000383033,-0.000104643,0.0063314,0.0186966,0.0409258,0.00204063,
0.040000000,-0.0326271,0.0131803,-0.003058,9.80543,-0.2591,0.216918,0.850333,0.999978,-0.00179626,0.000734365,0.00637788,4.68015e-310,0,6.95296e-310,-0.259009,0.217148,0.850327,0.999974,-0.00343189,0.00138269,0.00622499,0.00204355,0.00513936,-0.000133436,
0.048000000,0.0290988,-0.0170303,-0.00300997,9.7987,-0.258402,0.218427,0.850416,0.999979,-0.00152778,0.000675329,0.00627653,0.0173934,0.0375928,0.00184087,-0.256624,0.222289,0.85056,0.999981,-6.76265e-05,-0.000167265,0.00612634,0.0178815,0.0391592,0.00104915,
0.040000000,0.0268611,-0.0164466,-0.00295829,9.8001,-0.257582,0.2202,0.850481,0.99998,-0.00110065,0.000521857,0.00616886,0.0169293,0.0366309,0.00130484,-0.255865,0.223927,0.850579,0.999982,0.000247371,-0.000292336,0.00602115,0.0171491,0.0374685,0.000654257,
0.040000000,0.0268611,-0.0164466,-0.00295829,9.8001,-0.25679,0.221915,0.850527,0.999981,-0.000990338,0.000510213,0.00606873,0.0163737,0.0353927,0.000825173,-0.255865,0.223927,0.850579,0.999982,0.000247371,-0.000292336,0.00602115,0.0171491,0.0374685,0.000654257,
0.012000000,-0.0303001,0.0102794,-0.00290201,9.80424,-0.25666,0.222195,0.850532,0.999981,-0.000920732,0.000482469,0.00605212,4.68015e-310,0,6.95296e-310,-0.256597,0.222335,0.85052,0.999979,-0.00243889,0.000987127,0.00590728,0.00142114,0.00330239,-0.000243287,
0.040000000,-1.06048,-0.0487733,-0.00290996,9.17478,-0.256022,0.223569,0.85053,0.999982,-0.000351979,0.000195281,0.00596681,0.0158341,0.0340865,-0.000231414,-0.254514,0.228548,0.847308,0.998695,-0.050676,-0.00254297,0.00582448,0.0134062,0.0808699,-0.0649994,
0.048000000,-1.00722,-0.0487733,-0.00290996,9.17478,-0.255409,0.224886,0.850479,0.999983,-0.000336485,-0.000111946,0.00587199,4.68015e-310,0,6.95296e-310,-0.254514,0.228548,0.847308,0.998695,-0.050676,-0.00254297,0.00582448,0.0134062,0.0808699,-0.0649994,
0.040000000,-1.06049,-0.0203247,-0.00280715,9.17915,-0.254714,0.226384,0.849482,0.999929,-0.0104532,-0.000658761,0.00573928,4.68015e-310,0,6.95296e-310,-0.255469,0.226538,0.847297,0.99856,-0.053329,-0.00143879,0.00571786,-0.00170713,0.0492278,-0.0644986,
0.040000000,-0.949695,-0.016978,-0.00273157,9.21502,-0.254084,0.228094,0.846432,0.999491,-0.0313524,-0.00169714,0.00557891,4.68015e-310,0,6.95296e-310,-0.254823,0.228803,0.846449,0.998305,-0.0579,-0.00178039,0.00557389,-0.00260149,0.0629311,-0.0616605,
0.052000000,-0.455419,-0.00214949,-0.00254747,9.37176,-0.253556,0.230746,0.841053,0.998432,-0.0556553,-0.00257996,0.00539383,4.68015e-310,0,6.95296e-310,-0.253837,0.236658,0.838501,0.996906,-0.0783732,-0.00281649,0.00521251,-0.00571156,0.125294,-0.0519967,
0.020000000,-0.279072,-0.0176019,-0.0026256,9.77897,-0.253481,0.231342,0.839934,0.998204,-0.0596023,-0.00271936,0.00536128,0.00987061,0.0684363,-0.132015,-0.252824,0.244453,0.826189,0.997273,-0.0735195,-0.00368022,0.00524423,0.00293651,0.19829,-0.143494,
0.040000000,0.0516952,-0.00851717,-0.00255077,9.96861,-0.253117,0.236205,0.831962,0.9967,-0.0809419,-0.00331516,0.00516197,0.00675886,0.113952,-0.17668,-0.252825,0.255556,0.814464,0.996905,-0.0783627,-0.00373658,0.00507787,-0.0010614,0.272212,-0.173154,
0.040000000,-0.0197447,0.00677048,-0.00238378,9.51207,-0.252941,0.24241,0.824299,0.995636,-0.0931132,-0.00376144,0.00501779,4.68015e-310,0,6.95296e-310,-0.253331,0.251257,0.821995,0.995545,-0.0940973,-0.00344044,0.00486388,-0.0077001,0.177257,-0.0461469,
0.020000000,0.0218536,0.00857837,-0.00235924,9.52863,-0.252907,0.245551,0.821174,0.995342,-0.0961971,-0.00395719,0.00497,4.68015e-310,0,6.95296e-310,-0.253314,0.254639,0.818908,0.995449,-0.0951111,-0.00353618,0.00481565,-0.00799921,0.181416,-0.0452606,
0.040000000,0.0218536,0.00857837,-0.00235924,9.52863,-0.252919,0.255172,0.813395,0.995008,-0.0995866,-0.00430084,0.0048588,-0.0010024,0.252978,-0.194837,-0.253314,0.254639,0.818908,0.995449,-0.0951111,-0.00353618,0.00481565,-0.00799921,0.181416,-0.0452606,
0.048000000,0.536173,0.0112756,-0.00240828,10.0505,-0.253115,0.26989,0.803358,0.995058,-0.0990817,-0.0044191,0.00472041,-0.00509563,0.323613,-0.215219,-0.253471,0.289545,0.794299,0.997323,-0.0728814,-0.00362014,0.0047964,-0.00977073,0.425624,-0.185546,
0.040000000,0.684033,0.0186023,-0.00233556,10.1202,-0.253507,0.287921,0.792885,0.99569,-0.092532,-0.00428105,0.00458817,-0.00917239,0.392572,-0.215556,-0.254076,0.311093,0.782617,0.997869,-0.0650016,-0.00334133,0.00466045,-0.013702,0.489061,-0.19771,
0.012000000,0.0723788,0.0123444,-0.00216097,9.62634,-0.253591,0.29124,0.791196,0.995873,-0.0905462,-0.00423274,0.00456723,4.68015e-310,0,6.95296e-310,-0.254016,0.299804,0.789525,0.996197,-0.086944,-0.00361129,0.00441903,-0.00828874,0.170147,-0.0332211,
0.048000000,0.0723788,0.0123444,-0.00216097,9.62634,-0.254085,0.30902,0.783153,0.996941,-0.0779261,-0.00390785,0.00446876,-0.0129595,0.453481,-0.19743,-0.254016,0.299804,0.789525,0.996197,-0.086944,-0.00361129,0.00441903,-0.00828874,0.170147,-0.0332211,
0.040000000,0.708495,0.0280805,-0.00213025,10.1158,-0.254819,0.332373,0.773893,0.997945,-0.0638256,-0.00351207,0.00435738,-0.0159557,0.495018,-0.193893,-0.25674,0.38713,0.755768,0.999584,-0.0284467,-0.00196149,0.00428316,-0.0218903,0.588229,-0.167507,
0.040000000,0.708495,0.0280805,-0.00213025,10.1158,-0.255673,0.357149,0.764788,0.998638,-0.0519022,-0.00307819,0.00424035,-0.0183873,0.522006,-0.184122,-0.25674,0.38713,0.755768,0.999584,-0.0284467,-0.00196149,0.00428316,-0.0218903,0.588229,-0.167507,
0.012000000,-0.214523,0.00422045,-0.00199173,9.66271,-0.255826,0.361384,0.76338,0.998777,-0.0491733,-0.00299245,0.0042231,4.68015e-310,0,6.95296e-310,-0.25613,0.366472,0.76239,0.998193,-0.0598839,-0.00283171,0.00408092,-0.00605662,0.105197,-0.0201698,
0.048000000,-0.214523,0.00422045,-0.00199173,9.66271,-0.256625,0.382813,0.756873,0.999429,-0.0334406,-0.00240845,0.00413125,-0.0202482,0.536837,-0.158191,-0.25613,0.366472,0.76239,0.998193,-0.0598839,-0.00283171,0.00408092,-0.00605662,0.105197,-0.0201698,
0.040000000,0.549581,0.0267145,-0.00200702,10.0805,-0.257463,0.404268,0.750933,0.999737,-0.0225028,-0.00194308,0.00402724,4.68015e-310,0,6.95296e-310,-0.258854,0.438943,0.742359,0.999973,-0.00597334,-0.00096259,0.00405092,-0.0238087,0.576545,-0.131712,
0.040000000,-0.406703,-0.00332179,-0.0019016,9.66736,-0.258487,0.429509,0.74421,0.999856,-0.0164498,-0.00149172,0.00389631,4.68015e-310,0,6.95296e-310,-0.25767,0.407096,0.750152,0.999073,-0.0428256,-0.00219275,0.00389559,-0.00424589,0.0631041,-0.0160621,
0.052000000,-0.434051,-0.00915463,-0.00178955,9.69683,-0.259516,0.453946,0.738465,0.999947,-0.0095617,-0.00103027,0.00376395,4.68015e-310,0,6.95296e-310,-0.25964,0.455574,0.737887,0.999503,-0.0312573,-0.00157023,0.00365562,-0.00266759,0.0395628,-0.0118645,
0.020000000,0.391787,0.0199746,-0.00180465,10.0486,-0.259686,0.457919,0.737535,0.999948,-0.00940612,-0.000994276,0.00374036,-0.0213182,0.500043,-0.116623,-0.261883,0.508213,0.72708,0.999941,0.0101791,7.69454e-05,0.00365951,-0.0222374,0.499263,-0.0924841,
0.028000000,0.391787,0.0199746,-0.00180465,10.0486,-0.260527,0.477332,0.732809,0.999914,-0.0125597,-0.000945769,0.00362414,4.68015e-310,0,6.95296e-310,-0.261883,0.508213,0.72708,0.999941,0.0101791,7.69454e-05,0.00365951,-0.0222374,0.499263,-0.0924841,
0.052000000,-0.257765,-0.00715141,-0.0016657,9.74939,-0.261514,0.499778,0.72742,0.999865,-0.0160582,-0.000900944,0.00348355,4.68015e-310,0,6.95296e-310,-0.261622,0.501761,0.727093,0.999574,-0.0289417,-0.00130461,0.00339412,-0.00230041,0.043853,-0.00673769,
0.040000000,-0.219426,-0.00682461,-0.0016015,9.76621,-0.262482,0.52152,0.722877,0.999881,-0.0150113,-0.000762481,0.00334518,4.68015e-310,0,6.95296e-310,-0.262575,0.523343,0.72264,0.999657,-0.025979,-0.00114152,0.00326167,-0.00199118,0.040017,-0.00488071,
0.020000000,0.52441,0.0216346,-0.00159468,10.0375,-0.262641,0.525075,0.722148,0.999875,-0.0154195,-0.000773323,0.00332166,-0.0199436,0.446561,-0.0916538,-0.264676,0.570402,0.714129,0.999936,0.0107966,0.000394268,0.0032444,-0.0203396,0.4512,-0.0686893,
0.040000000,-0.124233,-0.00366995,-0.00153806,9.78658,-0.263426,0.542577,0.718496,0.999809,-0.0192796,-0.00089905,0.00321062,4.68015e-310,0,6.95296e-310,-0.263527,0.544665,0.718351,0.99967,-0.025489,-0.00110392,0.00313162,-0.00209858,0.0437956,-0.00299064,
0.040000000,-0.0721405,-0.0026822,-0.00148081,9.80165,-0.264351,0.563139,0.714592,0.9998,-0.0197312,-0.000827484,0.00308837,4.68015e-310,0,6.95296e-310,-0.264443,0.56519,0.714524,0.999723,-0.0233369,-0.000974162,0.00301398,-0.00189425,0.0421984,-0.00140781,
0.048000000,-0.0721405,-0.0026822,-0.00148081,9.80165,-0.265409,0.586633,0.711102,0.999879,-0.0152985,-0.000508452,0.00293104,-0.01869,0.415819,-0.0590156,-0.264443,0.56519,0.714524,0.999723,-0.0233369,-0.000974162,0.00301398,-0.00189425,0.0421984,-0.00140781,
0.052000000,-0.0259644,-0.00286057,-0.00135554,9.82098,-0.266138,0.602963,0.708847,0.999873,-0.0156532,-0.000482669,0.00282402,4.68015e-310,0,6.95296e-310,-0.266195,0.604543,0.708893,0.999852,-0.0169508,-0.000630406,0.00275786,-0.00118235,0.032013,0.000914936,
0.040000000,0.631994,0.0222439,-0.00129616,9.95712,-0.266846,0.618927,0.706981,0.99991,-0.0131147,-0.000323473,0.0027155,-0.0175839,0.397135,-0.0432742,-0.268598,0.658898,0.7034,0.999825,0.0184805,0.000873544,0.00264499,-0.0170222,0.391794,-0.0284028,
0.048000000,0.631994,0.0222439,-0.00129616,9.95712,-0.267663,0.63755,0.705515,0.999978,-0.00609997,2.829e-05,0.00256709,-0.0167628,0.383976,-0.0268397,-0.268598,0.658898,0.7034,0.999825,0.0184805,0.000873544,0.00264499,-0.0170222,0.391794,-0.0284028,
0.040000000,0.575542,0.0191218,-0.0012235,9.92044,-0.268428,0.655337,0.704864,0.999994,0.00228498,0.000306368,0.00240402,-0.0156613,0.365338,-0.00931931,-0.269301,0.675601,0.703394,0.999739,0.0226726,0.0010577,0.00249822,-0.0156442,0.367539,-0.0157293,
0.012000000,-0.120133,-0.00699205,-0.00114013,9.83078,-0.26855,0.658203,0.704828,0.999988,0.00432142,0.000373605,0.00237674,4.68015e-310,0,6.95296e-310,-0.268525,0.657975,0.704948,0.999996,-0.00168438,9.9723e-06,0.00232042,0.000383229,-0.00259152,0.00240848,
0.040000000,0.341765,0.0109369,-0.00107211,9.85025,-0.269133,0.671989,0.704886,0.999874,0.0157066,0.000788594,0.00224472,-0.0143182,0.339481,0.00331988,-0.270463,0.70383,0.705389,0.999459,0.0327883,0.00137443,0.00218591,-0.0120825,0.291732,0.00647639,
0.048000000,0.341765,0.0109369,-0.00107211,9.85025,-0.269661,0.684637,0.70534,0.999722,0.0234459,0.00106476,0.00212069,4.68015e-310,0,6.95296e-310,-0.270463,0.70383,0.705389,0.999459,0.0327883,0.00137443,0.00218591,-0.0120825,0.291732,0.00647639,
0.040000000,-0.270687,-0.0119605,-0.00101684,9.82342,-0.270213,0.698015,0.70633,0.999598,0.0282694,0.00120115,0.00199321,4.68015e-310,0,6.95296e-310,-0.269573,0.682777,0.705388,0.999949,0.00991484,0.00043931,0.00207006,0.00154607,-0.0327637,0.00110455,
0.040000000,-0.2933,-0.012257,-0.000955597,9.81879,-0.270673,0.709328,0.707696,0.999482,0.0320994,0.00137533,0.00188156,4.68015e-310,0,6.95296e-310,-0.270111,0.69572,0.706336,0.999905,0.0136089,0.000560562,0.00194552,0.00181048,-0.0411065,0.000321335,
0.020000000,-0.309625,-0.0131713,-0.000901937,9.81285,-0.270741,0.711005,0.707956,0.999487,0.03193,0.00136548,0.00186461,-0.00877,0.216934,0.0315679,-0.270556,0.706686,0.707655,0.99986,0.0166241,0.000689286,0.00183641,0.00211434,-0.0477931,-0.000581342,
0.040000000,0.0539843,0.000277267,-0.000891573,9.74552,-0.27104,0.718524,0.70932,0.9996,0.0281966,0.0012139,0.00178899,4.68015e-310,0,6.95296e-310,-0.271478,0.729501,0.710703,0.999398,0.0346276,0.00138578,0.00181681,-0.00597087,0.152111,0.0232962,
0.040000000,-0.245553,-0.010716,-0.0008574,9.80843,-0.271282,0.724746,0.710742,0.99974,0.0227011,0.00101318,0.00171827,-0.00579876,0.149623,0.0356708,-0.270935,0.716161,0.709271,0.999871,0.015923,0.000657481,0.0017458,0.00191164,-0.0432602,-0.000798382,
0.040000000,0.0766768,0.000690193,-0.000821277,9.70779,-0.271512,0.730831,0.712465,0.999835,0.0180658,0.000801695,0.00163512,-0.00448473,0.119707,0.0363235,-0.271758,0.737381,0.713759,0.999646,0.0265337,0.00105519,0.0016741,-0.00371041,0.101845,0.0246089,
0.052000000,0.117746,0.00255594,-0.000743372,9.68411,-0.271689,0.735708,0.714197,0.999911,0.0132316,0.000584973,0.00155361,-0.00344818,0.0961667,0.0352856,-0.27197,0.743854,0.717091,0.999816,0.0191179,0.000722386,0.00151466,-0.00213426,0.0648452,0.0225238,
0.020000000,-0.034026,-0.00237497,-0.000738392,9.78806,-0.271714,0.736426,0.714465,0.999918,0.012715,0.00056072,0.00154097,4.68015e-310,0,6.95296e-310,-0.271661,0.735237,0.714357,0.999938,0.0110139,0.000439828,0.00150349,0.00101464,-0.0232228,-0.00213097,
0.028000000,-0.034026,-0.00237497,-0.000738392,9.78806,-0.271827,0.739675,0.715629,0.999933,0.0114917,0.000491365,0.00148048,-0.00269977,0.0784954,0.0275517,-0.271661,0.735237,0.714357,0.999938,0.0110139,0.000439828,0.00150349,0.00101464,-0.0232228,-0.00213097,
0.040000000,0.116569,0.00271347,-0.000708682,9.70015,-0.271918,0.742407,0.716533,0.999937,0.0111631,0.000457481,0.00143255,4.68015e-310,0,6.95296e-310,-0.272042,0.746222,0.717834,0.999849,0.0173193,0.000636056,0.00144372,-0.00156544,0.0505529,0.0164984,
